# test_side, side of one-sided binary tests
start,end,mutation_count,mutations_per_bp,p_value,adjusted_p_value,significant,test_side
48001,148000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
49001,149000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
50001,150000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
51001,151000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
52001,152000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
53001,153000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
54001,154000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
55001,155000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
56001,156000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
57001,157000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
58001,158000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
59001,159000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
60001,160000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
61001,161000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
62001,162000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
63001,163000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
64001,164000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
65001,165000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
66001,166000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
67001,167000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
68001,168000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
69001,169000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
70001,170000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
71001,171000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
72001,172000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
73001,173000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
74001,174000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
75001,175000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
76001,176000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
77001,177000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
78001,178000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
79001,179000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
80001,180000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
81001,181000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
82001,182000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
83001,183000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
84001,184000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
85001,185000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
86001,186000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
87001,187000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
88001,188000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
89001,189000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
90001,190000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
91001,191000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
92001,192000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
93001,193000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
94001,194000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
95001,195000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
96001,196000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
97001,197000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
98001,198000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
99001,199000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
100001,200000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
101001,201000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
102001,202000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
103001,203000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
104001,204000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
105001,205000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
106001,206000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
107001,207000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
108001,208000,14,0.00014,0.13163352674166134,0.8942543855948017,false,high
109001,209000,14,0.00014,0.13163352674166134,0.8942543855948017,false,high
110001,210000,14,0.00014,0.13163352674166134,0.8942543855948017,false,high
111001,211000,14,0.00014,0.13163352674166134,0.8942543855948017,false,high
112001,212000,14,0.00014,0.13163352674166134,0.8942543855948017,false,high
113001,213000,14,0.00014,0.13163352674166134,0.8942543855948017,false,high
114001,214000,14,0.00014,0.13163352674166134,0.8942543855948017,false,high
115001,215000,14,0.00014,0.13163352674166134,0.8942543855948017,false,high
116001,216000,14,0.00014,0.13163352674166134,0.8942543855948017,false,high
117001,217000,14,0.00014,0.13163352674166134,0.8942543855948017,false,high
118001,218000,14,0.00014,0.13163352674166134,0.8942543855948017,false,high
119001,219000,14,0.00014,0.13163352674166134,0.8942543855948017,false,high
120001,220000,14,0.00014,0.13163352674166134,0.8942543855948017,false,high
121001,221000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
122001,222000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
123001,223000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
124001,224000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
125001,225000,13,0.00013,0.18526694128311155,0.9347879508847492,false,high
126001,226000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
127001,227000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
128001,228000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
129001,229000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
130001,230000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
131001,231000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
132001,232000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
133001,233000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
134001,234000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
135001,235000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
136001,236000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
137001,237000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
138001,238000,9,9.0e-5,1.0,1.0,false,low
139001,239000,9,9.0e-5,1.0,1.0,false,low
140001,240000,9,9.0e-5,1.0,1.0,false,low
141001,241000,9,9.0e-5,1.0,1.0,false,low
142001,242000,9,9.0e-5,1.0,1.0,false,low
143001,243000,9,9.0e-5,1.0,1.0,false,low
144001,244000,9,9.0e-5,1.0,1.0,false,low
145001,245000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
146001,246000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
147001,247000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
148001,248000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
149001,249000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
150001,250000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
151001,251000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
152001,252000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
153001,253000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
154001,254000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
155001,255000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
156001,256000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
157001,257000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
158001,258000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
159001,259000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
160001,260000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
161001,261000,6,6.0e-5,0.4051477049236873,0.9532680978523121,false,low
162001,262000,5,5.0e-5,0.24217013056231126,0.9532680978523121,false,low
163001,263000,5,5.0e-5,0.24217013056231126,0.9532680978523121,false,low
164001,264000,5,5.0e-5,0.24217013056231126,0.9532680978523121,false,low
165001,265000,5,5.0e-5,0.24217013056231126,0.9532680978523121,false,low
166001,266000,5,5.0e-5,0.24217013056231126,0.9532680978523121,false,low
167001,267000,5,5.0e-5,0.24217013056231126,0.9532680978523121,false,low
168001,268000,5,5.0e-5,0.24217013056231126,0.9532680978523121,false,low
169001,269000,5,5.0e-5,0.24217013056231126,0.9532680978523121,false,low
170001,270000,5,5.0e-5,0.24217013056231126,0.9532680978523121,false,low
171001,271000,5,5.0e-5,0.24217013056231126,0.9532680978523121,false,low
172001,272000,5,5.0e-5,0.24217013056231126,0.9532680978523121,false,low
173001,273000,5,5.0e-5,0.24217013056231126,0.9532680978523121,false,low
174001,274000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
175001,275000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
176001,276000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
177001,277000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
178001,278000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
179001,279000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
180001,280000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
181001,281000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
182001,282000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
183001,283000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
184001,284000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
185001,285000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
186001,286000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
187001,287000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
188001,288000,2,2.0e-5,0.011756948840901673,0.5484219055013514,false,low
189001,289000,2,2.0e-5,0.011756948840901673,0.5484219055013514,false,low
190001,290000,2,2.0e-5,0.011756948840901673,0.5484219055013514,false,low
191001,291000,2,2.0e-5,0.011756948840901673,0.5484219055013514,false,low
192001,292000,2,2.0e-5,0.011756948840901673,0.5484219055013514,false,low
193001,293000,2,2.0e-5,0.011756948840901673,0.5484219055013514,false,low
194001,294000,2,2.0e-5,0.011756948840901673,0.5484219055013514,false,low
195001,295000,3,3.0e-5,0.04413471980138405,0.6531610391424161,false,low
196001,296000,3,3.0e-5,0.04413471980138405,0.6531610391424161,false,low
197001,297000,3,3.0e-5,0.04413471980138405,0.6531610391424161,false,low
198001,298000,3,3.0e-5,0.04413471980138405,0.6531610391424161,false,low
199001,299000,2,2.0e-5,0.011756948840901673,0.5484219055013514,false,low
200001,300000,2,2.0e-5,0.011756948840901673,0.5484219055013514,false,low
201001,301000,2,2.0e-5,0.011756948840901673,0.5484219055013514,false,low
202001,302000,3,3.0e-5,0.04413471980138405,0.6531610391424161,false,low
203001,303000,3,3.0e-5,0.04413471980138405,0.6531610391424161,false,low
204001,304000,3,3.0e-5,0.04413471980138405,0.6531610391424161,false,low
205001,305000,3,3.0e-5,0.04413471980138405,0.6531610391424161,false,low
206001,306000,3,3.0e-5,0.04413471980138405,0.6531610391424161,false,low
207001,307000,3,3.0e-5,0.04413471980138405,0.6531610391424161,false,low
208001,308000,2,2.0e-5,0.011756948840901673,0.5484219055013514,false,low
209001,309000,2,2.0e-5,0.011756948840901673,0.5484219055013514,false,low
210001,310000,2,2.0e-5,0.011756948840901673,0.5484219055013514,false,low
211001,311000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
212001,312000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
213001,313000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
214001,314000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
215001,315000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
216001,316000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
217001,317000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
218001,318000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
219001,319000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
220001,320000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
221001,321000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
222001,322000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
223001,323000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
224001,324000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
225001,325000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
226001,326000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
227001,327000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
228001,328000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
229001,329000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
230001,330000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
231001,331000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
232001,332000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
233001,333000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
234001,334000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
235001,335000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
236001,336000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
237001,337000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
238001,338000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
239001,339000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
240001,340000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
241001,341000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
242001,342000,4,4.0e-5,0.09660171448711155,0.7880561995352275,false,low
243001,343000,6,6.0e-5,0.4051477049236873,0.9532680978523121,false,low
244001,344000,6,6.0e-5,0.4051477049236873,0.9532680978523121,false,low
245001,345000,6,6.0e-5,0.4051477049236873,0.9532680978523121,false,low
246001,346000,6,6.0e-5,0.4051477049236873,0.9532680978523121,false,low
247001,347000,6,6.0e-5,0.4051477049236873,0.9532680978523121,false,low
248001,348000,6,6.0e-5,0.4051477049236873,0.9532680978523121,false,low
249001,349000,6,6.0e-5,0.4051477049236873,0.9532680978523121,false,low
250001,350000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
251001,351000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
252001,352000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
253001,353000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
254001,354000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
255001,355000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
256001,356000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
257001,357000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
258001,358000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
259001,359000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
260001,360000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
261001,361000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
262001,362000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
263001,363000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
264001,364000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
265001,365000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
266001,366000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
267001,367000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
268001,368000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
269001,369000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
270001,370000,7,7.0e-5,0.6185108004904603,0.9532680978523121,false,low
271001,371000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
272001,372000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
273001,373000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
274001,374000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
275001,375000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
276001,376000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
277001,377000,9,9.0e-5,1.0,1.0,false,low
278001,378000,9,9.0e-5,1.0,1.0,false,low
279001,379000,9,9.0e-5,1.0,1.0,false,low
280001,380000,9,9.0e-5,1.0,1.0,false,low
281001,381000,9,9.0e-5,1.0,1.0,false,low
282001,382000,9,9.0e-5,1.0,1.0,false,low
283001,383000,9,9.0e-5,1.0,1.0,false,low
284001,384000,9,9.0e-5,1.0,1.0,false,low
285001,385000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
286001,386000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
287001,387000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
288001,388000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
289001,389000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
290001,390000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
291001,391000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
292001,392000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
293001,393000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
294001,394000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
295001,395000,9,9.0e-5,1.0,1.0,false,low
296001,396000,9,9.0e-5,1.0,1.0,false,low
297001,397000,9,9.0e-5,1.0,1.0,false,low
298001,398000,9,9.0e-5,1.0,1.0,false,low
299001,399000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
300001,400000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
301001,401000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
302001,402000,9,9.0e-5,1.0,1.0,false,low
303001,403000,9,9.0e-5,1.0,1.0,false,low
304001,404000,9,9.0e-5,1.0,1.0,false,low
305001,405000,9,9.0e-5,1.0,1.0,false,low
306001,406000,9,9.0e-5,1.0,1.0,false,low
307001,407000,9,9.0e-5,1.0,1.0,false,low
308001,408000,9,9.0e-5,1.0,1.0,false,low
309001,409000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
310001,410000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
311001,411000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
312001,412000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
313001,413000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
314001,414000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
315001,415000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
316001,416000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
317001,417000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
318001,418000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
319001,419000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
320001,420000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
321001,421000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
322001,422000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
323001,423000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
324001,424000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
325001,425000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
326001,426000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
327001,427000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
328001,428000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
329001,429000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
330001,430000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
331001,431000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
332001,432000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
333001,433000,8,8.0e-5,0.8683901111262988,0.9851983563390696,false,low
334001,434000,9,9.0e-5,1.0,1.0,false,low
335001,435000,9,9.0e-5,1.0,1.0,false,low
336001,436000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
337001,437000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
338001,438000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
339001,439000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
340001,440000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
341001,441000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
342001,442000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
343001,443000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
344001,444000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
345001,445000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
346001,446000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
347001,447000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
348001,448000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
349001,449000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
350001,450000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
351001,451000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
352001,452000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
353001,453000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
354001,454000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
355001,455000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
356001,456000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
357001,457000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
358001,458000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
359001,459000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
360001,460000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
361001,461000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
362001,462000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
363001,463000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
364001,464000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
365001,465000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
366001,466000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
367001,467000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
368001,468000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
369001,469000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
370001,470000,12,0.00012,0.3184165163833452,0.9532680978523121,false,high
371001,471000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
372001,472000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
373001,473000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
374001,474000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
375001,475000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
376001,476000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
377001,477000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
378001,478000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
379001,479000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
380001,480000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
381001,481000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
382001,482000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
383001,483000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
384001,484000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
385001,485000,10,0.0001,0.7388649558917662,0.9606209632283217,false,high
386001,486000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
387001,487000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
388001,488000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
389001,489000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
390001,490000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
391001,491000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
392001,492000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
393001,493000,11,0.00011,0.5052022054013499,0.9532680978523121,false,high
